5871.402594  6502.877401  6771.926597  7030.425092  7107.217807  7284.361124  7009.709842  7715.995528  7643.909016  7299.763764  7514.514439  7749.029071  8068.950534  8222.017528  7691.757969  8100.782812  8346.647807  7916.788848  8144.13145  8684.375531  8402.453611  8157.669651  8253.360979  7949.413519  8033.445121  8286.17994  8153.302502  7253.99284  7570.526422  7862.3789  8380.868016  9143.166532  8310.942802  8452.639795  8441.304408  8815.949897  8440.597482  8832.931058  9035.830865  9126.326678  8886.067879  9276.077521  9411.311951  9232.857161  9019.588088  8921.252548  8763.670118  9085.37195  8705.640514  9103.383709  9342.958895  9245.079568  9411.784468  9305.453051  9416.445155  8862.803083  9368.697264  9120.757326  9359.942491  9192.650426  9622.200086  9982.434512  9509.367857  9787.979989  9996.624316  9994.458688  9654.013379  9615.702952  9634.1529  9863.660123  9866.646625  9841.842797  9579.568411  9732.426959  9367.376354  9387.92255  9146.893553  7922.949664  8881.549278  9536.215855  9721.930339  9584.622338  9404.706176  10264.64533  9850.217608  9593.359851  10096.08727  9953.247361  10435.01793  10256.95115  10125.76444  10101.36085  10060.73115  9491.20817  9788.313836  10515.36834  10300.01291  10649.37388  11504.50612  10712.87829  
5860.145554  6493.244042  6763.997733  7015.54736  7087.722686  7265.324229  6987.637653  7695.040176  7621.915526  7272.840005  7486.451852  7724.814415  8047.374043  8204.295033  7673.544659  8073.750367  8318.1825  7889.765237  8110.840802  8659.160256  8373.145073  8122.800701  8225.329682  7916.573121  8005.589447  8255.528897  8120.636803  7232.74594  7555.447854  7831.307588  8349.894395  9116.292032  8281.533261  8418.410778  8406.661271  8793.017472  8412.050182  8808.963007  9006.010865  9097.227216  8870.654202  9247.400354  9383.936013  9202.585422  8998.198206  8896.54186  8745.416955  9052.288581  8676.876542  9087.498784  9328.653449  9224.62056  9397.776283  9291.863907  9380.601631  8836.882036  9334.089459  9087.876171  9321.204355  9150.692456  9563.744765  9935.464981  9471.666012  9752.187718  9975.773024  9954.306785  9608.852776  9569.419003  9583.059145  9815.367943  9813.199004  9781.988921  9527.651975  9685.42795  9323.711433  9324.118434  9093.823766  7892.819707  8832.450319  9484.560115  9667.824184  9528.958038  9337.220025  10192.47446  9793.506488  9545.564953  10032.45547  9897.480158  10391.38327  10199.11452  10076.10773  10033.18987  10013.03679  9422.444367  9716.347392  10451.72259  10237.54395  10583.38041  11443.9447  10701.49309  
5844.392945  6473.739154  6747.340735  6997.105758  7070.894653  7244.713994  6964.627652  7674.828727  7605.71436  7255.944753  7469.331777  7710.976421  8032.286132  8197.308274  7659.629195  8060.7221  8299.528703  7873.974517  8094.031322  8651.395788  8352.924506  8108.521467  8213.906969  7905.493243  7988.781098  8238.963488  8105.393883  7218.582805  7538.880162  7816.275054  8343.443347  9116.986804  8271.286988  8407.684096  8393.596028  8765.82783  8391.384806  8782.72589  8986.333545  9075.234093  8845.722232  9233.576737  9364.826304  9184.007692  8974.851285  8879.068529  8721.998029  9028.356907  8653.237624  9049.702463  9310.688748  9195.294877  9367.469109  9254.282  9348.624716  8809.549665  9309.921952  9059.920571  9301.284049  9136.530951  9536.373519  9905.825714  9452.883782  9729.335294  9945.206878  9944.718289  9585.506015  9540.891515  9552.518964  9799.176005  9790.829959  9770.703045  9508.327398  9669.699618  9304.969927  9301.21489  9073.603796  7877.059589  8809.884342  9481.363798  9663.892302  9527.672603  9309.673228  10136.62815  9754.560732  9499.618267  9990.500504  9849.787333  10330.90631  10155.9765  10026.59148  9989.120606  9965.429201  9395.987997  9696.498757  10429.78274  10229.54407  10564.0037  11407.03829  10691.11435  
5840.149073  6463.914799  6742.909346  6993.728978  7068.879142  7242.236492  6962.343121  7669.230358  7606.492977  7252.53898  7468.986659  7707.426268  8037.446089  8197.637095  7658.140785  8072.965604  8309.555417  7880.519498  8100.685965  8659.551184  8349.349456  8119.83273  8218.787501  7913.177466  7994.207208  8245.730329  8115.959308  7224.77917  7542.665485  7819.973606  8357.6074  9130.894194  8276.847555  8415.30865  8403.094168  8773.826484  8402.234289  8790.511238  8997.242937  9086.72867  8855.844516  9237.14941  9358.119193  9178.135196  8977.884375  8877.221368  8727.744286  9040.631928  8659.247522  9053.131648  9306.769646  9198.307503  9374.608503  9247.75244  9354.366712  8813.34957  9320.2118  9070.278509  9309.938018  9149.222592  9545.499812  9905.507037  9452.52439  9751.624084  9962.038245  9955.897641  9611.728124  9563.132364  9573.987157  9830.021157  9821.672245  9812.216733  9532.280141  9695.082399  9337.062491  9337.520131  9109.037674  7896.881964  8838.900882  9515.5708  9697.356303  9569.287922  9350.326116  10183.41677  9784.3887  9523.716145  10020.87426  9885.600047  10365.38368  10187.34069  10051.06524  10017.04776  9987.040296  9425.801294  9734.657401  10469.59645  10262.11383  10587.48636  11425.35745  10684.12443  
5854.607525  6480.763372  6762.489174  7014.305109  7089.385156  7267.515721  6987.136111  7694.123442  7623.185427  7264.67128  7483.339011  7723.89728  8057.695515  8212.352611  7679.224245  8097.474985  8326.055576  7897.296259  8119.78748  8669.81261  8364.565689  8133.952249  8232.99533  7918.821138  8008.810549  8248.586831  8119.965278  7232.581653  7559.9677  7824.780001  8367.848323  9135.472985  8282.421351  8418.269681  8413.76798  8779.415521  8406.800387  8790.067031  9004.570921  9088.921477  8855.114675  9230.915788  9337.896442  9170.760065  8979.447475  8890.989134  8742.884506  9066.269641  8683.397366  9079.555905  9321.443644  9221.314553  9402.246768  9289.927952  9387.591625  8840.592932  9346.847365  9097.674227  9325.506458  9171.987525  9558.677214  9924.671706  9482.194628  9775.421636  9993.501465  9998.718125  9655.944655  9596.145861  9607.017758  9856.481895  9848.481101  9837.592175  9561.568098  9725.870176  9362.072834  9365.654356  9128.878674  7924.878196  8872.695207  9544.603714  9720.336578  9590.768735  9383.725116  10218.60418  9809.248487  9554.502523  10053.63138  9919.266665  10397.18918  10216.53874  10091.99116  10056.96015  10019.43947  9448.491181  9773.969162  10491.31955  10296.70824  10598.5716  11439.0954  10664.69237  
5859.783013  6490.611213  6772.438807  7029.140396  7103.507623  7286.286007  7003.632491  7708.337546  7631.609751  7276.129623  7488.970124  7731.456138  8058.077376  8217.453495  7683.465197  8103.955534  8336.064348  7899.327281  8124.206476  8664.952566  8358.270016  8124.56382  8231.495487  7914.742165  8007.619944  8251.357389  8117.268468  7226.703996  7545.157552  7810.591287  8345.922945  9089.842679  8258.920189  8403.140104  8401.268843  8772.084901  8397.919495  8775.896219  8982.263748  9074.182032  8826.028821  9201.234301  9297.99272  9156.380992  8966.006071  8892.543004  8728.939784  9078.157027  8692.507111  9088.744011  9340.569542  9239.531413  9424.362534  9321.122286  9408.750923  8862.938472  9368.335748  9112.146586  9339.556064  9188.784273  9578.872753  9942.922111  9501.84908  9793.036671  10009.56808  10018.18601  9673.391133  9608.37704  9622.561316  9862.744695  9857.605305  9838.690726  9573.25455  9743.103956  9366.678619  9364.959906  9123.529402  7925.469124  8862.154764  9537.21413  9717.614631  9571.525397  9363.57608  10202.0553  9799.709467  9545.096602  10059.54563  9923.858153  10391.10777  10204.53905  10083.89417  10060.41112  10024.24546  9448.631795  9764.409574  10499.99101  10294.07042  10598.71781  11441.88157  10714.474  
5862.570408  6491.388326  6773.540881  7031.640136  7101.210816  7287.494462  7003.559075  7705.180508  7631.442528  7277.530639  7488.226901  7729.828761  8058.518707  8208.993393  7680.328983  8101.214494  8334.901564  7895.359251  8124.519404  8664.134558  8362.496937  8122.347145  8228.593497  7911.813755  8004.429042  8250.294754  8108.092061  7229.0545  7544.097776  7800.453039  8337.041321  9076.575418  8250.917291  8395.615988  8383.490043  8766.537609  8385.802871  8769.846311  8967.740985  9062.491462  8817.499998  9190.906451  9293.173973  9161.824858  8973.578668  8899.746101  8723.078296  9079.673579  8696.288243  9090.929304  9358.764428  9265.080405  9435.827863  9334.130406  9412.375412  8876.259684  9364.836269  9113.228932  9346.36412  9193.831298  9576.899762  9949.483722  9504.591425  9794.974344  10028.40083  10025.07218  9686.130615  9618.180189  9636.56989  9879.00945  9870.563009  9843.126931  9575.533814  9747.28349  9377.408725  9361.656911  9125.75946  7926.226266  8854.620603  9531.285096  9698.847671  9560.286033  9360.49412  10188.3505  9790.831327  9544.847183  10053.88097  9907.529015  10388.60918  10199.41761  10062.71097  10049.00944  10010.20078  9424.416977  9734.065199  10459.81221  10247.99689  10572.61248  11463.15823  10740.95914  
5861.095073  6487.267729  6768.066941  7026.591732  7093.975987  7280.063044  6995.213733  7688.499231  7624.925334  7266.529974  7482.709804  7722.51012  8052.059952  8202.611202  7674.957118  8093.592451  8325.596905  7890.552302  8117.815617  8658.335651  8362.610477  8120.093048  8224.497431  7914.086676  7997.246279  8247.995832  8109.625329  7231.682054  7548.169483  7817.262083  8352.978813  9106.094915  8266.240193  8405.551449  8405.524112  8781.944822  8407.552096  8791.493202  8992.995417  9083.856993  8843.841464  9216.721708  9341.424499  9183.722414  8993.586998  8906.997271  8744.206987  9080.808459  8701.581871  9093.900622  9352.947556  9263.848011  9440.178054  9328.152944  9415.240912  8879.180979  9364.202099  9119.107881  9344.616307  9200.45863  9587.785864  9943.765662  9496.031493  9782.276773  9990.522262  10001.7084  9677.673802  9609.796582  9635.826235  9866.438806  9851.535202  9821.661757  9569.806747  9739.623043  9374.312784  9376.049237  9133.999355  7927.590041  8863.956943  9541.844822  9709.471241  9584.434709  9379.098971  10225.14811  9818.033278  9557.132769  10075.84994  9936.497574  10416.17823  10226.42802  10088.4947  10065.75033  10027.31417  9439.158772  9745.741453  10451.83561  10261.53481  10555.48641  11447.62613  10717.25312  
5853.096599  6482.319285  6757.808932  7014.528008  7086.323818  7267.463662  6986.021257  7684.84597  7622.825773  7266.178746  7478.211297  7720.206478  8048.951978  8197.370504  7667.251665  8087.751422  8309.878975  7884.818407  8107.038214  8648.85481  8354.108194  8126.454818  8222.206789  7915.932515  8002.396058  8249.524406  8119.176822  7240.407423  7558.32366  7831.651315  8357.36355  9119.341016  8278.572127  8426.682283  8418.660417  8799.353846  8423.45484  8815.950612  9018.691528  9107.655442  8863.341667  9245.533459  9371.887053  9190.38187  8998.573957  8911.123155  8737.007273  9069.493724  8697.520317  9092.184659  9344.553973  9249.816008  9417.004671  9300.735884  9406.233475  8870.263675  9353.497533  9112.046975  9343.132462  9183.336246  9575.793493  9933.584267  9480.626936  9773.892178  9980.7475  9986.273366  9653.629616  9584.961138  9614.657031  9844.977857  9827.807985  9802.870646  9559.703351  9721.999211  9369.76038  9374.3564  9133.644255  7938.615874  8865.319245  9524.029548  9702.521848  9588.65859  9386.396277  10260.16772  9846.764061  9593.105673  10112.75252  9976.971485  10457.10234  10259.15772  10129.33205  10091.15797  10056.93848  9472.199699  9766.973912  10475.07819  10274.95511  10611.88653  11470.05589  10667.17133  
5854.905125  6483.801208  6759.431982  7011.820241  7086.864603  7263.305324  6984.583554  7682.756362  7616.98784  7263.459999  7476.711095  7715.121868  8044.682159  8194.227025  7669.159253  8077.343481  8307.941837  7875.923743  8099.860452  8645.781246  8345.839935  8119.539817  8221.142346  7910.77908  8000.63723  8242.613519  8114.610924  7230.345368  7555.031546  7833.821971  8354.249121  9114.325718  8277.711561  8424.362666  8418.811303  8795.638859  8419.418476  8817.212386  9022.21165  9114.134986  8863.974219  9248.384944  9380.05458  9187.654065  8991.781631  8901.473039  8739.070711  9066.137796  8689.676516  9081.768351  9334.845457  9235.603707  9407.770245  9283.216076  9392.277809  8858.233077  9341.18044  9102.807593  9328.11902  9170.881808  9564.983931  9924.11898  9474.717411  9761.958998  9977.252999  9977.894861  9635.486942  9575.035426  9597.88849  9832.87332  9817.095898  9802.487388  9548.939409  9706.469098  9350.519927  9354.295716  9122.31075  7920.527123  8857.840736  9524.89443  9701.63557  9583.244322  9387.626813  10253.24097  9843.947658  9583.743962  10107.80763  9979.055333  10456.59165  10263.85862  10126.84418  10095.8662  10054.15972  9468.436398  9747.70946  10464.02995  10269.91299  10626.53684  11472.08066  10685.23292  
